name,geoid,state_name,county_name,city_name,median_household_income,median_household_income_moe,average_household_income,average_household_income_moe,per_capita_income,per_capita_income_moe,percent_of_households_with_incomes_200000_or_more,percent_of_households_with_incomes_200000_or_more,householder_under_25_years,householder_under_25_years_moe,householder_25_to_44_years,householder_25_to_44_years_moe,householder_45_to_64_years,householder_45_to_64_years_moe,householder_65_years_and_over,householder_65_years_and_over_moe,hhi_total,hhi_lt_25k,hhi_25k_to_49k,hhi_50k_to_749k,hhi_75k_to_999k,hhi_100k_to_1490k,hhi_150k_to_1999k,hhi_200k_or_more
98626,86000US98626,Washington,Cowlitz,Castle Rock; Kalama; Kelso; Longview; West Side Highway,"53,966","3,886","68,275","4,151","26,542","1,597",0,0,"44,286","28,457","56,276","8,147","64,190","10,604","39,375","14,046","9,391","1,936","2,486","1,807","1,279","1,187",394,302
98628,86000US98628,Washington,Klickitat,Klickitat,"35,850","5,103","45,948","11,146","23,625","5,283",0,0,-1,-1,"28,542","17,908","36,154","9,728","48,571","29,814",135,44,51,4,23,13,0,0
98629,86000US98629,Washington,Clark,La Center,"97,865","4,345","113,956","10,537","38,895","3,322",0,0,-1,-1,"100,625","4,861","112,917","20,974","78,889","21,310","3,113",162,490,467,534,757,408,295
98631,86000US98631,Washington,Pacific,Long Beach,"36,650","10,685","50,554","5,807","25,457","2,513",0,0,-1,-1,-1,-1,"48,567","8,905","33,219","6,386","1,601",535,462,207,218,102,50,27
98632,86000US98632,Washington,Cowlitz; Wahkiakum,Kelso; Longview; Longview Heights; West Side Highway,"47,774","2,764","67,514","4,444","28,481","1,845",0,0,"36,354","5,229","58,913","8,041","54,565","6,894","37,074","3,573","20,963","5,451","5,359","3,571","2,708","2,334",860,680
98635,86000US98635,Washington,Klickitat,Dallesport; Klickitat; Lyle,"53,929","17,138","65,361","11,277","30,415","6,448",0,0,-1,-1,"109,038","45,049","49,722","36,654","46,071","13,107",762,181,163,141,150,47,80,0
98638,86000US98638,Washington,Pacific; Wahkiakum,Deep River; Grays River; Naselle; Rosburg,"57,426","24,618","83,440","17,048","33,736","6,896",0,0,-1,-1,"92,917","26,538","90,859","44,055","39,231","10,103",551,89,147,66,72,140,24,13
98639,86000US98639,Washington,Skamania,North Bonneville,"63,846","7,019","66,817","8,527","30,373","3,502",0,0,-1,-1,-1,-1,"73,875","18,963","37,188","22,389",426,93,65,112,67,65,19,5
98640,86000US98640,Washington,Pacific,Ocean Park,"44,398","6,130","56,992","9,000","27,991","4,208",0,0,-1,-1,"48,433","14,995","55,685","9,557","39,324","6,133","2,200",709,592,307,273,232,28,59
98641,86000US98641,Washington,Pacific,,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,0,0,0,0,11,0
98642,86000US98642,Washington,Clark,Dollars Corner; Duluth; La Center; Mount Vista; Ridgefield,"98,911","5,819","122,410","9,209","43,234","3,209",0,0,"45,542","10,602","104,484","10,319","110,725","6,021","75,685","15,650","6,990",343,"1,080",960,"1,156","1,788",758,905
98643,86000US98643,Washington,Wahkiakum,Altoona; Deep River; Grays River; Rosburg; Skamokawa Valley,"69,000","37,923","72,357","14,804","27,636","4,993",0,0,-1,-1,"93,333","31,768","118,200","20,731","27,083","20,085",192,43,36,21,19,73,0,0
98644,86000US98644,Washington,Pacific,,"43,289","34,653","52,118","14,622","22,787","6,576",0,0,-1,-1,"60,781","5,835","21,771","9,891",-1,-1,212,52,67,43,41,0,9,0
98645,86000US98645,Washington,Cowlitz,,"64,038","30,046","78,389","14,898","29,652","5,387",0,0,-1,-1,"94,013","22,130","84,145","26,986","30,000","22,084",560,68,136,92,115,98,39,12
98647,86000US98647,Washington,Wahkiakum,Grays River; Skamokawa Valley,-1,-1,"53,608","22,945","28,157","9,799",0,0,-1,-1,-1,-1,-1,-1,-1,-1,186,86,26,23,25,14,0,12
98648,86000US98648,Oregon; Washington,Hood River; Skamania,Carson; North Bonneville; Stevenson,"60,357","5,537","70,946","5,147","29,857","2,381",0,0,-1,-1,"55,078","42,194","83,375","12,415","58,086","8,544","1,300",261,268,257,159,264,71,20
98649,86000US98649,Washington,Cowlitz; Lewis,,"53,160","5,737","64,915","12,463","24,421","5,346",0,0,-1,-1,-1,-1,"79,286","68,452","31,750","21,958",347,82,78,78,24,66,18,1
98650,86000US98650,Washington,Klickitat,Trout Lake,"65,000","10,098","83,026","12,989","33,214","6,049",0,0,-1,-1,"62,857","21,959","90,000","39,813","63,421","7,188",360,40,56,113,49,60,17,25
98651,86000US98651,Oregon; Washington,Hood River; Skamania,Hood River,"65,250","11,056","93,787","16,081","45,836","7,501",0,0,-1,-1,"95,556","63,748","61,324","28,915","68,220","7,568",387,48,66,117,18,79,25,34
98660,86000US98660,Washington,Clark,Vancouver,"47,823","3,947","70,249","5,712","32,366","2,627",0,0,"37,063","10,267","63,710","11,253","56,292","11,462","22,986","4,361","5,591","1,610","1,290",862,694,548,415,172
98661,86000US98661,Washington,Clark,Minnehaha; Vancouver,"58,654","1,809","77,847","3,695","30,955","1,483",0,0,"43,556","11,043","60,409","4,195","67,136","5,060","47,641","3,651","18,797","3,592","4,226","3,923","2,620","2,795",849,792
98662,86000US98662,Washington,Clark,Barberton; Brush Prairie; Five Corners; Orchards; Vancouver,"62,877","4,249","78,309","4,272","29,743","1,469",0,0,"41,359","14,173","71,455","6,191","74,695","7,156","42,543","5,827","12,362","1,965","2,857","2,526","1,582","2,269",717,446
98663,86000US98663,Washington,Clark,Hazel Dell; Vancouver,"62,020","5,262","80,493","6,695","34,792","2,760",0,0,"87,868","40,687","68,248","4,401","69,692","11,177","44,191","3,652","6,130",985,"1,412","1,292",969,890,358,224
98664,86000US98664,Washington,Clark,Vancouver,"66,701","2,264","89,678","5,929","36,024","2,476",0,0,"63,618","27,937","69,743","7,911","78,445","13,331","45,750","7,438","9,188","1,226","1,947","2,054","1,106","1,772",443,640
98665,86000US98665,Washington,Clark,Five Corners; Hazel Dell; Lake Shore; Salmon Creek; Vancouver,"64,566","2,608","85,029","6,732","32,735","2,678",0,0,"41,821","12,604","68,008","5,603","78,371","10,651","44,651","5,925","10,061","1,474","2,304","2,049","1,376","1,782",679,397
98670,86000US98670,Washington,Klickitat,,"18,750","11,348","38,773","29,690","20,841","16,580",0,1,-1,-1,-1,-1,-1,-1,"12,000","6,023",22,14,4,0,0,4,0,0
98671,86000US98671,Oregon; Washington,Clark; Multnomah; Skamania,Camas; Fern Prairie; Washougal,"89,695","4,648","113,153","7,351","42,506","2,977",0,0,"23,804","18,647","97,632","5,224","97,364","9,335","60,938","7,039","8,600",931,"1,232","1,237","1,660","1,797",809,934
98672,86000US98672,Washington,Klickitat; Skamania,Bingen; White Salmon,"65,549","6,738","86,616","11,902","34,481","4,337",0,0,-1,-1,"104,516","23,776","67,157","6,807","39,331","4,255","2,804",386,787,502,278,459,189,203
98673,86000US98673,Washington,Klickitat,Wishram,"31,667","10,316","48,125","10,125","18,892","5,014",0,0,-1,-1,"43,750","29,511","29,615","10,118","32,500","13,688",210,73,72,21,19,15,10,0
98674,86000US98674,Washington,Clark; Cowlitz,Woodland,"71,532","6,866","83,497","5,772","30,428","2,087",0,0,"70,294","49,031","83,651","8,945","85,250","14,477","50,326","6,093","4,659",651,976,787,833,800,388,224
98675,86000US98675,Washington,Clark; Skamania,Amboy; Yacolt,"75,972","9,801","104,424","14,124","32,198","3,474",0,0,"69,821","28,059","91,964","11,135","86,691","20,801","54,419","7,119","2,116",236,363,452,275,408,235,147
98682,86000US98682,Washington,Clark,Brush Prairie; Camas; Hockinson; Orchards; Vancouver,"75,634","3,265","88,902","2,828","31,019","1,059",0,0,"46,042","6,264","83,080","4,730","83,949","6,075","60,208","5,540","20,854","2,410","3,706","4,225","3,826","4,016","1,602","1,069"
98683,86000US98683,Washington,Clark,Vancouver,"70,099","4,055","90,777","4,557","38,042","1,865",0,0,"57,628","4,240","78,046","5,024","95,687","8,493","52,154","6,069","13,759","1,709","3,070","2,519","2,069","2,630",821,941
98684,86000US98684,Washington,Clark,Vancouver,"66,781","4,019","84,496","4,285","31,820","1,811",0,0,"67,788","26,989","76,433","5,895","72,161","10,528","56,473","5,204","10,891","1,121","2,469","2,496","1,548","1,963",722,572
98685,86000US98685,Washington,Clark,Felida; Lake Shore; Salmon Creek,"103,120","3,818","121,834","7,164","44,341","2,551",0,0,-1,-1,"120,708","15,183","112,120","7,719","67,946","12,046","10,760",940,"1,461","1,492","1,236","2,708","1,367","1,556"
98686,86000US98686,Washington,Clark,Barberton; Mount Vista; Salmon Creek,"86,382","8,064","100,449","4,826","39,115","2,078",0,0,"52,202","13,350","100,148","7,174","101,630","6,513","54,872","9,771","7,912",777,"1,364","1,204","1,280","1,926",877,484
98801,86000US98801,Washington,Chelan,South Wenatchee; Sunnyslope; Wenatchee,"58,670","2,706","80,864","4,718","31,161","1,823",0,0,"46,558","19,107","60,791","5,211","73,887","6,060","42,977","6,347","15,998","3,011","3,903","3,176","1,973","2,173",915,847
98802,86000US98802,Washington,Douglas,East Wenatchee; Rock Island,"68,363","2,991","89,546","9,386","32,979","3,292",0,0,"50,548","11,252","68,669","3,669","73,472","8,282","60,798","10,195","11,442","1,389","2,711","2,305","1,938","1,688",829,582
98811,86000US98811,Washington,Chelan,,"86,324","22,124","87,689","13,423","37,505","5,559",0,0,-1,-1,-1,-1,"100,208","28,022",-1,-1,64,0,0,23,17,24,0,0
98812,86000US98812,Washington,Douglas; Okanogan,Brewster; Pateros,"48,790","4,563","54,457","6,367","18,761","2,300",0,0,-1,-1,"43,443","7,376","63,866","3,661","42,037","13,021","1,711",486,415,478,128,157,15,32
98813,86000US98813,Washington,Douglas; Okanogan,Bridgeport,"46,209","4,118","51,378","5,289","15,182","2,022",0,0,"52,188","15,474","41,964","6,993","51,667","12,188","34,500","29,129",817,157,291,226,90,46,0,7
98814,86000US98814,Washington,Okanogan,,"54,495","9,259","56,607","12,455","29,909","7,449",0,0,-1,-1,-1,-1,"57,083","16,775","52,895","13,323",427,74,98,168,76,0,0,11
98815,86000US98815,Washington,Chelan,Cashmere,"62,526","5,648","79,463","9,441","28,440","3,349",0,0,-1,-1,"65,980","11,486","64,448","13,802","49,375","15,798","2,646",452,633,549,301,381,249,81
98816,86000US98816,Washington,Chelan; Douglas,Chelan,"55,357","6,570","74,723","10,667","30,951","5,110",0,0,"2,499",-1,"53,730","5,154","72,885","38,251","48,571","22,822","2,344",430,526,638,122,379,120,129
98817,86000US98817,Washington,Chelan,Chelan Falls,-1,-1,"58,383","39,358","27,786","19,964",0,0,-1,-1,-1,-1,-1,-1,-1,-1,87,0,41,19,27,0,0,0
98819,86000US98819,Washington,Okanogan,Conconully,"38,750","26,553","46,778","8,900","31,342","6,297",0,0,-1,-1,-1,-1,"51,500","19,825","36,250","25,085",125,46,21,33,16,8,1,0
98821,86000US98821,Washington,Chelan,,-1,-1,"95,708","49,138","33,838","10,104",0,0,-1,-1,-1,-1,-1,-1,-1,-1,96,0,40,0,0,31,25,0
98822,86000US98822,Washington,Chelan,Entiat,"56,006","10,438","67,222","8,775","27,930","3,797",0,0,-1,-1,"66,850","7,815","62,727","13,819","41,250","8,123",749,190,161,148,89,84,45,32
98823,86000US98823,Washington,Douglas; Grant,Ephrata,"62,795","9,936","79,315","10,923","29,105","4,183",0,0,"42,125","3,991","71,588","14,000","75,096","15,891","40,309","5,125","3,959",673,910,793,570,686,178,149
98824,86000US98824,Washington,Grant,George,"43,875","9,685","55,267","15,526","13,864","4,688",0,0,-1,-1,"45,000","10,397","56,250","23,756",-1,-1,101,17,44,22,7,7,2,2
98826,86000US98826,Washington,Chelan,Leavenworth,"63,488","8,160","83,048","9,924","35,920","4,043",0,0,-1,-1,"69,911","29,178","102,434","17,194","44,161","6,505","3,118",495,726,600,355,469,280,193
98827,86000US98827,Washington,Okanogan,Loomis,"55,625","36,776","50,917","13,268","16,093","12,090",0,0,-1,-1,-1,-1,"38,692","1,034","56,339","7,720",191,16,69,106,0,0,0,0
98828,86000US98828,Washington,Chelan; Kittitas,,"66,740","7,099","80,107","12,502","30,337","5,198",0,0,-1,-1,"100,568","78,424","67,384","19,347","59,700","15,039",881,111,198,215,88,190,51,28
98829,86000US98829,Washington,Okanogan,Malott,"40,375","17,843","49,934","17,432","15,878","6,499",0,0,-1,-1,-1,-1,-1,-1,"46,375","17,755",181,52,57,29,17,26,0,0
98830,86000US98830,Washington,Douglas,Mansfield,"52,946","10,045","58,866","9,251","30,169","5,169",0,0,-1,-1,"72,250","40,173",-1,-1,"41,250","28,633",285,91,44,57,24,67,0,2
98831,86000US98831,Washington,Chelan,Manson,"49,764","11,233","69,155","11,553","29,581","6,227",0,0,-1,-1,"83,542","24,615","55,769","12,060","43,041","10,912","1,341",290,394,209,237,135,43,33
98832,86000US98832,Washington,Grant; Lincoln,Krupp (Marlin),"58,438","21,741","67,892","28,467","29,364","8,739",0,0,-1,-1,-1,-1,"55,521","45,632",-1,-1,85,23,6,25,22,0,9,0
98833,86000US98833,Washington,Okanogan,,"97,548","84,274","71,319","29,761","29,628","14,620",0,0,-1,-1,-1,-1,"98,125","46,584",-1,-1,63,12,8,11,26,6,0,0
98834,86000US98834,Washington,Okanogan,Methow,"44,375","24,961","86,854","38,274","37,822","16,584",0,0,-1,-1,-1,-1,"93,250","78,205","42,000","4,618",87,7,37,18,14,3,0,8
98836,86000US98836,Washington,Chelan,Cashmere,-1,-1,"68,105","28,987","25,183","10,039",0,0,-1,-1,-1,-1,-1,-1,-1,-1,320,104,75,10,84,8,25,14
98837,86000US98837,Washington,Grant,Cascade Valley; Moses Lake; Moses Lake North,"55,876","3,342","73,461","4,255","26,546","1,623",0,0,"31,985","10,012","63,289","7,218","67,719","9,316","40,380","4,762","15,087","2,857","3,832","2,749","2,161","2,242",622,624
98840,86000US98840,Washington,Okanogan,Malott; Okanogan; Omak,"48,011","6,380","60,539","9,648","24,088","3,994",0,0,"13,304","10,753","49,152","6,732","52,374","19,724","35,050","7,482","1,981",565,478,434,224,202,49,29
98841,86000US98841,Washington,Ferry; Okanogan,Disautel; North Omak; Okanogan; Omak; Riverside,"46,746","3,767","61,616","6,747","26,070","2,758",0,0,"14,167","13,845","46,023","13,001","57,404","16,434","46,181","3,938","3,914","1,107",987,749,332,537,87,115
98843,86000US98843,Washington,Douglas,,"56,429","11,079","73,648","10,189","27,006","4,180",0,0,-1,-1,"47,344","23,045","69,327","13,828",-1,-1,666,137,165,153,45,96,37,33
98844,86000US98844,Washington,Okanogan,Oroville,"42,783","8,473","50,137","6,228","23,884","3,096",0,0,-1,-1,"36,707","9,499","51,644","16,805","34,479","13,923","2,094",617,649,333,207,227,61,0
98845,86000US98845,Washington,Douglas,,"50,167","9,834","57,859","11,678","21,866","5,580",0,0,-1,-1,"47,083","13,244","51,667","33,028","36,111","9,157",130,17,47,30,21,11,4,0
98846,86000US98846,Washington,Okanogan,Pateros,"62,813","9,441","82,550","15,470","28,166","5,937",0,0,-1,-1,"64,306","19,339","76,974","10,780","40,833","30,297",445,68,86,98,83,55,12,43
98847,86000US98847,Washington,Chelan; Kittitas,,"50,740","26,977","72,053","17,613","23,853","5,871",0,0,-1,-1,-1,-1,"75,455","52,626","40,564","19,916",735,130,223,91,65,181,32,13
98848,86000US98848,Washington,Douglas; Grant,George; Quincy,"63,322","9,653","77,016","5,945","22,334","1,800",0,0,"31,842","29,333","65,096","20,481","70,125","12,696","54,783","12,195","3,417",530,718,737,606,477,236,113
98849,86000US98849,Washington,Okanogan,Omak; Riverside,"50,149","12,716","48,949","8,951","18,592","3,709",0,0,-1,-1,"46,354","39,470","51,563","37,619",-1,-1,528,140,120,196,61,4,5,2
98850,86000US98850,Washington,Douglas,Rock Island,"52,647","6,722","53,338","6,738","19,731","2,219",0,0,"54,375","25,189","52,344","15,576","57,321","9,429","46,250","16,428",566,126,135,214,45,31,15,0
98851,86000US98851,Washington,Grant,Lakeview; Soap Lake,"47,386","6,369","58,589","6,692","21,774","3,041",0,0,-1,-1,"60,465","7,429","52,300","30,413","32,188","7,890","1,743",528,393,352,174,213,64,19
98852,86000US98852,Washington,Chelan; Okanogan,,"38,125","7,229","37,943","3,381","16,893","12,551",0,1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,7,0,0,0,0,0
98853,86000US98853,Washington,Grant,,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,0,0,0,0,0,7
98855,86000US98855,Washington,Okanogan,Tonasket,"40,658","4,500","50,389","4,586","21,463","1,931",0,0,-1,-1,"40,242","17,378","44,656","7,535","33,015","7,770","2,592",781,813,489,181,253,71,4
98856,86000US98856,Washington,Chelan; Okanogan,Twisp,"48,900","11,133","70,791","13,042","29,825","6,487",0,0,-1,-1,"49,911","38,910","57,708","44,601","48,368","9,712","1,104",264,310,169,145,135,42,39
98857,86000US98857,Washington,Adams; Grant,Warden,"40,054","6,591","58,931","6,929","19,996","2,009",0,0,-1,-1,"47,283","9,463","45,179","22,193","37,672","7,992","1,177",233,445,189,122,93,79,16
98858,86000US98858,Washington,Douglas,Waterville,"57,955","13,988","73,414","10,201","31,011","4,385",0,0,-1,-1,"93,750","55,090","64,643","24,640","40,250","11,913",806,108,227,141,64,220,22,24
98859,86000US98859,Washington,Ferry; Okanogan,,"71,042","49,852","58,326","17,509","31,256","5,855",0,0,-1,-1,-1,-1,-1,-1,-1,-1,91,21,14,21,35,0,0,0
98860,86000US98860,Washington,Grant,Wilson Creek,"37,500","23,161","62,366","21,454","30,461","11,620",0,0,-1,-1,"49,250","9,582",-1,-1,"33,750","19,482",116,41,29,8,6,10,22,0
98862,86000US98862,Washington,Okanogan; Whatcom,Twisp; Winthrop,"59,787","10,757","77,068","10,654","36,734","5,277",0,0,-1,-1,"67,344","16,475","59,280","15,861","58,795","19,625","1,175",195,303,242,170,151,67,47
98901,86000US98901,Washington,Kittitas; Yakima,Moxee; Terrace Heights; Union Gap; Yakima,"42,151","2,230","58,234","4,178","19,745","1,465",0,0,"40,658","10,538","44,150","2,512","42,300","5,993","35,483","4,984","10,635","3,129","3,228","1,845","1,092",786,214,341
98902,86000US98902,Washington,Yakima,Yakima,"43,461","1,776","57,302","2,956","21,122","1,113",0,0,"40,417","12,497","42,665","2,353","60,419","7,269","34,710","3,215","16,464","4,512","4,828","3,213","1,883","1,278",409,341
98903,86000US98903,Washington,Yakima,Ahtanum; Tampico; Union Gap; Yakima,"52,634","5,724","71,898","7,231","27,838","2,926",0,0,"16,250","8,633","65,139","13,568","58,854","6,619","40,680","5,004","5,387","1,174","1,407","1,034",629,679,266,198
98908,86000US98908,Washington,Yakima,Ahtanum; Eschbach; Gleed; Summitview; Yakima,"64,974","4,351","86,823","5,303","34,761","2,263",0,0,"33,791","5,747","71,538","5,548","87,225","5,846","51,040","3,377","14,574","1,949","3,380","2,909","2,069","2,413","1,063",791
98921,86000US98921,Washington,Yakima,Buena,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,59,0,59,0,0,0,0,0
98922,86000US98922,Washington,Kittitas,Cle Elum; Easton; Roslyn; South Cle Elum,"57,458","8,681","77,290","8,360","36,122","3,972",0,0,"40,117","20,627","60,417","12,121","89,963","15,093","46,250","10,318","3,028",735,577,525,458,409,99,225
98923,86000US98923,Washington,Yakima,Cowiche,"48,846","5,638","51,695","8,519","17,029","5,701",0,0,-1,-1,"44,688","17,910","71,802","57,754","53,389","21,816",422,51,208,100,32,31,0,0
98925,86000US98925,Washington,Kittitas,Easton; Roslyn,"74,583","30,350","92,873","17,166","49,165","9,284",0,0,-1,-1,-1,-1,"97,188","28,893","35,921","5,153",285,39,62,42,29,66,32,15
98926,86000US98926,Washington,Kittitas,Ellensburg; Kittitas,"56,018","3,033","68,471","3,131","27,173","1,237",0,0,"20,765","4,654","65,317","9,499","80,625","11,822","49,872","7,498","13,327","3,405","2,647","2,618","1,814","1,847",628,368
98929,86000US98929,Washington,Yakima,,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
98930,86000US98930,Washington,Benton; Yakima,Grandview,"53,781","6,223","66,592","5,064","19,496","1,677",0,0,"48,056","34,401","50,227","9,394","62,238","8,135","52,292","19,380","4,425",695,"1,320","1,065",605,445,137,158
98932,86000US98932,Washington,Yakima,Granger,"55,280","9,746","94,814","48,923","24,983","13,426",0,0,-1,-1,"54,333","8,489","73,500","23,168","27,125","12,830","1,409",221,450,300,226,127,27,58
98933,86000US98933,Washington,Yakima,Harrah,"58,203","6,220","76,480","11,858","25,850","4,618",0,0,"48,571","6,224","48,542","7,755","64,018","10,318","41,250","26,858",345,50,103,75,44,41,13,19
98934,86000US98934,Washington,Kittitas,Kittitas,"45,278","6,066","48,207","7,820","19,643","3,909",0,0,"44,063","42,714","46,250","11,009","35,250","20,796","48,021","8,765",460,135,140,125,43,6,5,6
98935,86000US98935,Washington,Yakima,Grandview; Mabton,"51,648","8,431","58,757","5,652","16,014","1,794",0,0,-1,-1,"42,792","3,366","61,558","3,699","43,889","10,444","1,061",191,325,323,95,92,23,12
98936,86000US98936,Washington,Yakima,Moxee,"65,875","10,759","81,905","9,115","24,666","3,803",0,0,-1,-1,"64,761","17,578","71,354","26,749","61,528","22,641","1,981",179,436,474,456,281,69,86
98937,86000US98937,Washington,Kittitas; Pierce; Yakima,Cliffdell; Eschbach; Gleed; Naches; Nile,"61,635","5,843","77,661","14,860","32,383","6,036",0,0,"63,750","61,410","61,188","16,775","66,841","4,912","53,094","6,548","1,658",175,428,498,227,221,75,34
98938,86000US98938,Washington,Yakima,Outlook; Sunnyside,"49,821","39,623","68,421","24,963","18,215","7,148",0,0,-1,-1,"51,250","32,040",-1,-1,-1,-1,729,278,87,145,27,124,5,63
98939,86000US98939,Washington,Yakima,Parker,-1,-1,"16,845","16,161","8,511","6,449",0,0,-1,-1,-1,-1,-1,-1,-1,-1,44,25,19,0,0,0,0,0
98940,86000US98940,Washington,Kittitas,Ronald,-1,-1,"116,951","134,199","66,223","61,241",0,0,-1,-1,-1,-1,-1,-1,-1,-1,136,14,85,0,0,19,0,18
98941,86000US98941,Washington,Kittitas,Cle Elum; Roslyn,"44,886","5,814","51,008","9,255","26,333","6,220",0,0,-1,-1,"46,786","23,912","60,938","35,276","34,886","11,506",277,77,93,52,32,14,9,0
98942,86000US98942,Washington,Yakima,Selah; Yakima,"62,682","5,736","84,397","13,342","31,495","3,602",0,0,-1,-1,"69,818","11,129","73,357","15,489","47,195","4,044","6,605",936,"1,507","1,348","1,156",980,432,246
98943,86000US98943,Washington,Kittitas,Cle Elum; South Cle Elum,"62,847","23,698","72,283","14,304","28,684","5,655",0,0,"47,708","29,795",-1,-1,"82,143","28,057","43,125","41,361",393,68,94,87,40,48,49,7
98944,86000US98944,Washington,Benton; Yakima,Sunnyside,"46,393","4,068","60,130","6,109","16,863","1,704",0,0,-1,-1,"45,202","3,970","55,633","10,251","40,803","7,556","6,388","1,447","2,009","1,149","1,042",504,145,92
98946,86000US98946,Washington,Kittitas,Thorp,"54,583","26,507","97,302","26,774","45,999","11,290",0,0,-1,-1,-1,-1,"101,591","39,203","44,022","7,827",251,48,67,29,9,69,6,23
98947,86000US98947,Washington,Yakima,Cowiche; Tieton,"51,450","7,437","68,200","10,870","18,458","3,517",0,0,-1,-1,"67,583","28,321","48,720","5,803","35,769","7,374",967,177,292,172,109,130,64,23
98948,86000US98948,Washington,Yakima,Toppenish,"50,291","2,195","55,578","2,861","16,384",846,0,0,"32,250","4,250","51,451","2,075","53,795","5,499","37,282","10,345","3,751",857,995,934,485,384,71,25
98950,86000US98950,Washington,Kittitas,Vantage,-1,-1,-1,-1,"30,565","25,495",0,1,-1,-1,-1,-1,-1,-1,-1,-1,23,0,10,0,13,0,0,0
98951,86000US98951,Washington,Yakima,Donald; Harrah; Parker; Wapato,"48,866","3,465","67,232","6,916","19,261","2,006",0,0,"24,609","13,993","43,259","4,972","59,630","6,819","47,163","9,988","3,530",909,905,657,389,426,151,93
98952,86000US98952,Washington,Yakima,White Swan,"49,821","3,909","65,441","10,604","17,144","3,228",0,0,-1,-1,"45,625","13,033","51,818","20,252","50,313","8,656",561,130,153,88,86,80,8,16
98953,86000US98953,Washington,Yakima,Buena; Zillah,"64,958","9,703","72,489","6,939","24,124","3,126",0,0,-1,-1,"52,917","15,742","77,386","19,185","35,955","10,689","2,293",341,552,475,387,393,52,93
99001,86000US99001,Washington,Spokane,Airway Heights; Spokane,"49,342","7,034","57,894","6,392","17,399","2,050",0,0,-1,-1,"56,406","13,802","54,673","15,284","31,146","7,924","1,606",424,389,361,187,171,51,23
99003,86000US99003,Washington,Spokane,,"67,669","11,598","83,089","10,520","34,697","4,136",0,0,-1,-1,"58,125","10,566","92,853","17,126","53,409","11,977","1,817",230,424,336,314,292,135,86
99004,86000US99004,Washington,Spokane; Whitman,Cheney; Four Lakes,"50,725","4,966","69,075","5,455","27,045","2,016",0,0,"21,979","2,023","63,293","14,126","84,076","12,417","45,875","5,267","7,933","2,078","1,856","1,182","1,100","1,130",322,265
99005,86000US99005,Washington,Spokane,Green Bluff,"94,571","10,819","108,532","11,929","36,789","3,908",0,0,-1,-1,"98,378","10,091","106,576","22,386","69,891","14,715","3,032",288,374,448,498,656,478,290
99006,86000US99006,Washington,Pend Oreille; Spokane; Stevens,Deer Park,"62,741","7,850","73,991","6,397","28,094","2,077",0,0,"25,438","13,392","66,172","11,575","75,174","15,661","50,457","6,645","4,808",806,953,"1,123",832,703,301,90
99008,86000US99008,Washington,Lincoln; Spokane,,"67,614","16,207","72,445","21,793","15,500","4,364",0,0,-1,-1,"68,682","1,943",-1,-1,"28,636","15,963",233,35,55,79,13,38,0,13
99009,86000US99009,Washington,Pend Oreille; Spokane,,"52,892","5,633","70,348","8,193","27,838","3,520",0,0,-1,-1,-1,-1,"68,625","22,302","51,495","10,960","1,619",209,535,245,239,312,58,21
99011,86000US99011,Washington,Spokane,Fairchild AFB,"67,656","8,435","67,130","7,229","20,581","2,226",0,0,"40,000","19,281","70,698","4,297","54,688","28,474",-1,-1,804,72,222,206,199,48,51,6
99012,86000US99012,Washington,Spokane,Fairfield; Latah; Waverly,"54,583","15,821","83,359","20,260","32,972","7,841",0,0,-1,-1,"45,893","15,530","78,958","44,429","47,361","11,170",335,57,84,60,34,72,18,10
99013,86000US99013,Washington,Lincoln; Spokane; Stevens,,"44,474","15,595","50,316","8,201","19,254","3,332",0,0,"51,190",497,-1,-1,"46,250","33,705","32,946","20,349",686,241,117,195,82,23,28,0
99016,86000US99016,Washington,Spokane,Liberty Lake; Spokane Valley,"75,012","8,496","93,664","6,870","36,796","2,917",0,0,"33,686","18,116","81,848","11,561","97,391","19,961","44,868","14,491","6,207",689,"1,337","1,077",921,"1,010",730,443
99017,86000US99017,Washington,Adams; Lincoln; Whitman,Lamont,"45,625","6,417","45,537","6,849","21,916","5,551",0,0,-1,-1,"46,250","8,995","39,375","22,986","44,750","13,485",52,10,20,18,3,1,0,0
99018,86000US99018,Washington,Spokane,Latah,"57,647","11,567","61,872","12,846","26,351","5,721",0,0,-1,-1,-1,-1,-1,-1,"46,875","9,826",98,22,18,27,5,24,2,0
99019,86000US99019,Washington,Spokane,Liberty Lake,"85,131","7,538","115,527","11,431","46,878","4,502",0,0,-1,-1,"86,582","16,457","102,944","21,953","64,118","11,226","4,919",486,886,736,841,726,693,551
99020,86000US99020,Washington,Spokane,,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
